Time_ns,RMSD_Backbone_A,RMSD_Core_HE_A,RMSD_BindingSite_A
77.14,1.5618768,1.1301457,1.0596244
77.16,1.6573718,1.1856129,1.1376925
77.18,1.4906305,1.0217246,1.1038417
77.2,1.5253688,1.0941019,1.0582081
77.22,1.5303684,1.1047797,0.9281408
77.24,1.6536624,1.1858449,1.0837724
77.26,1.6424156,1.1570002,1.1422784
77.28,1.4697348,0.9605601,0.9589046
77.3,1.5630032,1.117424,1.1625159
77.32,1.4919612,0.9887958,1.1058818
77.34,1.4519975,1.0015868,0.95364624
77.36,1.4118042,1.0089983,0.98608637
77.38,1.521559,1.0564911,1.0710261
77.4,1.4413594,0.9962749,1.0374318
77.42,1.4710591,1.0048206,1.0488927
77.44,1.5860476,1.1561682,1.2604641
77.46,1.6848209,1.2429197,1.257551
77.48,1.6733807,1.2576964,1.2400281
77.5,1.6351955,1.2172385,1.1877038
77.52,1.6673505,1.2442683,1.286895
77.54,1.7207749,1.3564318,1.2832925
77.56,1.7175514,1.2935176,1.0289651
77.58,1.3759409,0.9975985,0.9438961
77.6,1.4815091,1.0797853,1.1488098
77.62,1.4180496,0.9977364,0.9721223
77.64,1.5066464,1.0895693,1.0836844
77.66,1.4763187,1.08765,1.3053234
77.68,1.4624557,1.1150348,1.2172856
77.7,1.490555,1.0727093,1.2076826
77.72,1.5418254,1.0938506,1.0677507
77.74,1.5402703,1.1267836,1.1769687
77.76,1.3964972,0.99037945,1.0974376
77.78,1.4831258,1.0175722,0.9313485
77.8,1.5346931,1.0645794,1.0822353
77.82,1.5206237,1.1097457,1.0244559
77.84,1.5755067,1.0658957,1.0456724
77.86,1.4853458,1.0426867,1.0895169
77.88,1.5120299,1.0324852,1.1780732
77.9,1.7147367,1.2219275,1.2734044
77.92,1.7248176,1.3043337,1.1364268
77.94,1.5897499,1.1791022,1.2509568
77.96,1.5109895,1.0914854,1.0684407
77.98,1.5882418,1.0651217,1.0914488
78.0,1.5376426,1.1576416,1.1465511
78.02,1.5940075,1.1368885,1.1502202
78.04,1.5793521,1.1185799,1.1747346
78.06,1.6063163,1.1965771,1.0323551
78.08,1.5323735,1.1603696,1.0987403
78.1,1.4432026,0.9592425,1.0278608
78.12,1.520402,1.0217514,0.95447314
78.14,1.5117328,1.0123171,0.9842559
78.16,1.5863073,1.088408,1.0507674
78.18,1.5974336,1.1289774,1.1157705
78.2,1.6098788,1.0957088,1.1290331
78.22,1.5477884,1.0070617,1.0397775
78.24,1.5634583,1.1021636,1.0784154
78.26,1.5179372,1.0490483,1.2372423
78.28,1.5537524,1.1055509,1.1120346
78.3,1.433623,1.0247875,1.0628433
78.32,1.5323001,1.136308,0.9609007
78.34,1.4881415,1.0270387,0.94521785
78.36,1.6569425,1.2375107,1.1863234
78.38,1.5780951,1.1102905,1.0209208
78.4,1.6481962,1.1675502,1.0688707
78.42,1.6418456,1.2029018,1.125395
78.44,1.6535041,1.1563585,1.0354577
78.46,1.6200345,1.2164252,1.1032839
78.48,1.6186008,1.1921113,0.93581545
78.5,1.5553902,1.1692444,1.1618371
78.52,1.5560641,1.1954048,1.1204538
78.54,1.4852451,1.0560747,0.99527526
78.56,1.5513406,1.104481,1.1280729
78.58,1.5854336,1.1947606,0.980514
78.6,1.5900326,1.154169,1.0981642
78.62,1.574841,1.0535986,1.1116525
78.64,1.5516542,1.1505185,0.90453476
78.66,1.482646,1.0809305,1.2219348
78.68,1.5511233,1.1012652,1.1700907
78.7,1.5070689,1.0219398,0.8648658
78.72,1.4899521,0.99837,1.2013198
78.74,1.4884183,0.9994159,0.9328182
78.76,1.4247674,0.918749,1.0473874
78.78,1.52689,0.9975159,1.1564817
78.8,1.5599335,1.0541464,1.1567142
78.82,1.53774,1.0696036,1.1692086
78.84,1.5492632,1.1410887,1.0349636
78.86,1.4847912,1.0654571,1.1331722
78.88,1.6138978,1.1371304,1.1073861
78.9,1.7228192,1.3302141,1.2138765
78.92,1.6534588,1.2153171,1.174838
78.94,1.6716791,1.2580025,1.2809122
78.96,1.5921271,1.1215988,1.1303071
78.98,1.7584221,1.3219417,1.1722522
79.0,1.6390152,1.1999729,1.2006774
79.02,1.6102974,1.2128261,1.1608591
79.04,1.66955,1.324103,1.2226228
79.06,1.7148676,1.3595902,1.1706982
79.08,1.6126676,1.3253481,1.1870029
79.1,1.6041702,1.2737702,1.0354828
79.12,1.614524,1.2745254,1.2635965
79.14,1.7164391,1.4087112,1.2459847
79.16,1.6154051,1.2733816,1.1408733
79.18,1.6891491,1.3762119,1.173302
79.2,1.6084594,1.286912,1.148855
79.22,1.7040468,1.3742127,1.2928904
79.24,1.4267634,1.0234184,0.9925187
79.26,1.5547401,1.2184576,1.153141
79.28,1.3323896,1.0002408,0.9712034
79.3,1.4828732,1.1117258,1.0423675
79.32,1.4242153,1.1212065,1.1090993
79.34,1.29915,0.95579696,1.0248536
79.36,1.3321648,1.022155,1.1489079
79.38,1.4730686,1.206804,1.2905413
79.4,1.4476585,1.1484617,1.3083421
79.42,1.5791152,1.3004494,1.3285949
79.44,1.5940075,1.3014215,1.2973955
79.46,1.4216101,1.0490483,1.2809324
79.48,1.5085341,1.1739612,1.2777948
79.5,1.4997964,1.1564535,1.2893181
79.52,1.4717461,1.0620973,1.1994348
79.54,1.3919852,1.0842574,1.0579295
79.56,1.4642725,1.1208878,1.1589606
79.58,1.4659082,1.0971884,1.166157
79.6,1.507541,1.1792886,1.3705443
79.62,1.4402418,1.135364,1.177256
79.64,1.571604,1.2917523,1.3108776
79.66,1.6338897,1.3512535,1.330473
79.68,1.5626198,1.232234,1.1839898
79.7,1.5562568,1.2240856,1.2833128
79.72,1.476344,1.1112064,1.2779849
79.74,1.5608695,1.2806584,1.2596037
79.76,1.5317136,1.2604041,1.1966994
79.78,1.4583277,1.1339344,1.1203532
79.8,1.3675606,0.9695625,1.1785661
79.82,1.4218735,1.0378503,1.1553868
79.84,1.5555587,1.1873509,1.2304758
79.86,1.4097869,1.053181,1.2455114
79.88,1.494068,1.1871887,1.1995215
79.9,1.4652438,1.1270032,1.1170363
79.92,1.365999,1.0240362,1.0386095
79.94,1.6208202,1.3116064,1.3525751
79.96,1.4500879,1.1771886,1.1933767
79.98,1.5502298,1.2832963,1.2341412
80.0,1.4862783,1.1483659,1.1912825
80.02,1.5185045,1.1867024,1.2919512
80.04,1.4177065,0.98704267,1.1589457
80.06,1.4878143,1.198712,1.1995865
80.08,1.6057568,1.3018651,1.0414438
80.1,1.5583005,1.3087525,1.160777
80.12,1.5426023,1.2214775,1.3619714
80.14,1.6842208,1.3949038,1.2345697
80.16,1.6009691,1.3462185,1.0397441
80.18,1.8432779,1.6259296,1.4215062
80.2,1.7239708,1.4209921,1.287306
80.22,1.6932011,1.4002941,1.2664201
80.24,1.6980814,1.4096283,1.1235987
80.26,1.6476737,1.306082,1.1812187
80.28,1.7188154,1.3891565,1.3081234
80.3,1.6790996,1.3609241,1.3505031
80.32,1.9420989,1.6422163,1.4389038
80.34,1.8279173,1.5503646,1.3156967
80.36,1.704618,1.3966765,1.2113454
80.38,1.8329701,1.569435,1.4304496
80.4,1.8747205,1.5986286,1.3650932
80.42,1.8449225,1.5024717,1.436027
80.44,1.6729556,1.3617117,1.3420606
80.46,1.6940191,1.3926946,1.451639
80.48,1.8390477,1.6422832,1.4264439
80.5,1.6697294,1.3909167,1.2746495
80.52,1.7599974,1.5067656,1.4441242
80.54,1.664856,1.4061718,1.3619076
80.56,1.6495817,1.4025109,1.2716329
80.58,1.8648273,1.5876355,1.4430192
80.6,1.8639637,1.5392412,1.3151299
80.62,1.6241205,1.2894517,1.2230198
80.64,1.5740324,1.2091027,1.1225566
80.66,1.70242,1.3410007,1.3111022
80.68,1.6377352,1.3558238,1.2046926
80.7,1.6596973,1.3354124,1.2960384
80.72,1.6430995,1.3294078,1.1704241
80.74,1.6083664,1.1439042,1.0498016
80.76,1.5949703,1.2860999,1.3348967
80.78,1.6933117,1.3034903,1.429813
80.8,1.7259245,1.3473821,1.2064114
80.82,1.7385054,1.3342178,1.385987
80.84,1.7314047,1.3450539,1.2876762
80.86,1.5923858,1.1947376,1.203555
80.88,1.6215131,1.1763008,1.1651083
80.9,1.6788541,1.3263643,1.3059676
80.92,1.645354,1.2822461,1.2840152
80.94,1.767894,1.3941548,1.4314736
80.96,1.7485564,1.3616917,1.1740628
80.98,1.5969176,1.1896641,1.1931006
81.0,1.7141252,1.2881504,1.3631675
81.02,1.5839686,1.1529534,1.2683699
81.04,1.5609175,1.1100429,1.1894399
81.06,1.5293405,1.0875993,1.2465551
81.08,1.5981132,1.2003623,1.1529003
81.1,1.5953225,1.1956117,1.0657189
81.12,1.5221004,1.1790322,1.2827789
81.14,1.7144309,1.4192886,1.3064255
81.16,1.6265855,1.2479528,1.4493978
81.18,1.7285043,1.3666294,1.1745205
81.2,1.6439652,1.2299786,1.2542031
81.22,1.6658002,1.3128636,1.1745574
81.24,1.5617089,1.183919,1.1680735
81.26,1.6382611,1.2539966,1.1210495
81.28,1.624397,1.219698,1.2474034
81.3,1.6236824,1.2477325,1.1414127
81.32,1.7055624,1.3005973,0.9884573
81.34,1.7381823,1.2947499,1.1662834
81.36,1.7060672,1.2839174,1.1693199
81.38,1.7212753,1.262344,1.1633657
81.4,1.6334771,1.1831988,1.0932268
81.42,1.7660503,1.331495,1.0893418
81.44,1.761911,1.3527583,1.2392797
81.46,1.6255262,1.1808031,1.178051
81.48,1.5833776,1.1744294,1.0149077
81.5,1.5966597,1.2033134,1.0893418
81.52,1.677627,1.2898567,1.2059513
81.54,1.49299,1.2113745,1.1673831
81.56,1.5733662,1.1471682,1.1502125
81.58,1.584205,1.2163347,1.2376558
81.6,1.7430227,1.3602169,1.1877038
81.62,1.6922499,1.335783,1.1543057
81.64,1.630678,1.2735975,1.0449343
81.66,1.5886662,1.2196078,1.088227
81.68,1.815399,1.4781759,1.3332396
81.7,1.6562192,1.2806584,1.129724
81.72,1.5050303,1.1594452,1.1111532
81.74,1.5234529,1.1657592,1.1567367
81.76,1.4227686,1.0788684,1.0905589
81.78,1.4599187,1.0669785,0.9958674
81.8,1.5666642,1.253865,1.1345484
81.82,1.6160077,1.2933264,1.201226
81.84,1.5370094,1.2532729,1.0927666
81.86,1.4672358,1.1656413,1.0733387
81.88,1.5209191,1.1537402,1.0042161
81.9,1.5336925,1.1731646,1.213648
81.92,1.532911,1.1806633,1.2741461
81.94,1.6672158,1.2872111,1.2721577
81.96,1.6964269,1.3111033,1.1351672
81.98,1.7244052,1.3132614,1.23006
82.0,1.6839316,1.3437451,1.1185179
82.02,1.794237,1.3870174,1.1453103
82.04,1.7984061,1.3575866,1.0642617
82.06,1.7245353,1.3407956,1.2609248
82.08,1.7137538,1.2890892,1.223034
82.1,1.6506255,1.2481731,1.118882
82.12,1.5807503,1.1621689,1.1505743
82.14,1.6181612,1.1747338,1.1468233
82.16,1.6038435,1.2163347,1.2551565
82.18,1.7571653,1.388721,1.1046896
82.2,1.7287426,1.3173165,1.0804154
82.22,1.7895561,1.34534,1.3709934
82.24,1.778516,1.41294,1.4153327
82.26,1.7696935,1.3635883,1.4280901
82.28,1.8278148,1.3833454,1.2819068
82.3,1.7654142,1.2702037,1.2072446
82.32,1.7255772,1.3074706,1.2274141
82.34,1.7194252,1.2515166,1.1856947
82.36,1.7097944,1.232814,1.0866005
82.38,1.8512645,1.3761121,1.2903397
82.4,1.7971146,1.3093197,1.1647809
82.42,1.711458,1.2458582,1.1644161
82.44,1.7976356,1.3505615,1.1975757
82.46,1.580324,1.1241941,1.2606084
82.48,1.5515819,1.1399556,1.2789817
82.5,1.6989632,1.2029248,1.3130581
82.52,1.7489634,1.2868692,1.1442121
82.54,1.6740072,1.2521316,1.2857627
82.56,1.7862679,1.3930302,1.2720488
82.58,1.667036,1.2176676,1.3683285
82.6,1.6161003,1.1879065,1.212018
82.62,1.5482721,1.0912838,1.205261
82.64,1.5842997,1.1087295,1.1780069
82.66,1.6557218,1.2201263,1.2720282
82.68,1.5518231,1.1246833,1.1898189
82.7,1.5782374,1.1481744,1.2504091
82.72,1.5909979,1.193379,1.1970688
82.74,1.597785,1.2541282,1.2795916
82.76,1.5671422,1.236555,1.1824805
82.78,1.5709844,1.2850946,1.1555444
82.8,1.5702691,1.2982275,1.2714489
82.82,1.5840869,1.2968291,1.2525774
82.84,1.4718734,1.1299511,1.1953801
82.86,1.4235579,1.0829126,1.3913625
82.88,1.42411,0.96547055,1.1900811
82.9,1.525737,1.1002162,1.2337549
82.92,1.4623533,1.1596823,1.1836456
82.94,1.4009678,1.1009157,1.2160244
82.96,1.5031879,1.1975417,1.2777746
82.98,1.4806747,1.1334009,1.2659819
83.0,1.4554232,1.0864865,1.3636063
83.02,1.4745166,1.0756782,1.4244854
83.04,1.5300503,1.078639,1.3282816
83.06,1.3503946,1.0157874,1.3649344
83.08,1.3762403,1.062149,1.3865875
83.1,1.3904511,1.0444255,1.3382373
83.12,1.5169501,1.159777,1.2869759
83.14,1.45766,1.1096961,1.172792
83.16,1.4849424,1.1511159,1.4614959
83.18,1.3618809,1.0134028,1.3808858
83.2,1.4856231,1.1438801,1.3248179
83.22,1.4210569,1.0641661,1.4143767
83.24,1.4480464,1.0701432,1.2019764
83.26,1.4359977,1.0333902,1.2581025
83.28,1.4371706,1.0942276,1.2887733
83.3,1.3695853,0.97346777,1.3153737
83.32,1.4397478,1.010142,1.2680416
83.34,1.4025171,0.9916556,1.29081
83.36,1.4262909,1.0122355,1.4804566
83.38,1.3950753,1.0849417,1.3365518
83.4,1.3960948,1.0467132,1.2745407
83.42,1.388322,0.9983975,1.0704836
83.44,1.4004065,1.0440834,1.1657406
83.46,1.3578331,0.9517902,1.1910787
83.48,1.4439032,1.0730424,1.1534342
83.5,1.3916624,1.0139995,1.3614429
83.52,1.4350587,1.0734779,1.1955832
83.54,1.4636331,1.0530244,1.1822238
83.56,1.4646304,1.0876245,1.1855557
83.58,1.54774,1.1662308,1.1991673
83.6,1.4950953,1.1417149,1.2067707
83.62,1.3888073,1.0581813,1.3330184
83.64,1.4857996,1.1214763,1.1810278
83.66,1.4883679,1.2071,1.0438967
83.68,1.4267372,1.0875236,1.1261036
83.7,1.4502428,1.1124429,1.4612467
83.72,1.3955046,1.0262085,1.1789411
83.74,1.4354501,1.1496341,1.2959849
83.76,1.4518943,1.0951818,1.2537329
83.78,1.3820505,0.98182,1.2335931
83.8,1.4783716,1.1064458,1.4531792
83.82,1.4714916,1.0749367,1.3231808
83.84,1.3953705,1.0625113,1.4372338
83.86,1.3963094,0.99359447,1.638478
83.88,1.4173366,1.0356226,1.3678784
83.9,1.394055,0.98148394,1.3389821
83.92,1.4347194,1.0269316,1.289392
83.94,1.353054,0.9350333,1.2657764
83.96,1.3744159,0.96413124,1.1918573
83.98,1.2601142,0.9286308,1.2620794
84.0,1.3955582,1.0144331,1.3797867
84.02,1.3624858,0.9971576,1.2826775
84.04,1.4202924,1.0608022,1.2376207
84.06,1.3851898,0.9682572,1.4783233
84.08,1.3088558,0.9518191,1.1396644
84.1,1.269263,0.9179107,1.2970747
84.12,1.2978234,0.94794065,1.3474439
84.14,1.309828,0.96944904,1.3721249
84.16,1.1685952,0.90463585,1.2256398
84.18,1.2750909,1.0538595,1.4141929
84.2,1.234537,0.9879056,1.3319514
84.22,1.2682006,1.0099515,1.3540357
84.24,1.2199526,0.96512866,1.3604618
84.26,1.2655108,0.99356675,1.357342
84.28,1.280746,1.0157874,1.4094338
84.3,1.3034375,0.9845046,1.2631298
84.32,1.311428,0.99594367,1.3518058
84.34,1.255619,1.0065155,1.2933865
84.36,1.378931,0.9886568,1.3277398
84.38,1.3656427,1.0600504,1.3836455
84.4,1.3844326,1.0670557,1.3484087
84.42,1.3392572,1.0902252,1.2646253
84.44,1.3858653,1.0469233,1.2739147
84.46,1.3597347,1.0411035,1.2099777
84.48,1.3195405,1.0388829,1.2549424
84.5,1.4058238,1.0344805,1.2097055
84.52,1.3787954,1.0690637,1.4682842
84.54,1.3350568,1.0519795,1.1811379
84.56,1.3776271,1.0504887,1.3270082
84.58,1.3758049,1.0400201,1.2302432
84.6,1.3564537,1.0055318,1.264255
84.62,1.3569504,1.0548766,1.1351291
84.64,1.3653684,1.0654055,1.1907876
84.66,1.3150208,1.0616312,1.1897606
84.68,1.3828088,1.0884837,1.1348236
84.7,1.5024652,1.0511167,1.112354
84.72,1.4016893,0.9769355,1.0627862
84.74,1.4394097,1.0902756,1.0391436
84.76,1.3791213,1.0080986,1.2869018
84.78,1.3529986,0.98391795,1.3726239
84.8,1.4102914,1.0549026,1.4057074
84.82,1.3500619,1.0239824,1.2925082
84.84,1.3292663,0.9907125,1.0646446
84.86,1.4702952,1.1106373,1.2101353
84.88,1.3295481,0.94805664,1.168823
84.9,1.4893489,1.1148622,1.2812911
84.92,1.6092043,1.1623582,1.2903666
84.94,1.4984725,1.0371348,1.1624562
84.96,1.5132926,1.0961856,1.2804044
84.98,1.5540898,1.1744998,1.2040519
85.0,1.606596,1.2125541,1.3338895
85.02,1.496397,1.1241208,1.2559507
85.04,1.4942434,1.1061724,1.1814167
85.06,1.5852919,1.187212,1.4059232
85.08,1.491635,1.0884333,1.4418893
85.1,1.5501089,1.0924422,1.2859447
85.12,1.5479817,1.1216724,1.0288808
85.14,1.6109949,1.0565692,0.9947699
85.16,1.6064794,1.1663722,1.2123971
85.18,1.6070853,1.0790467,1.0290494
85.2,1.5825734,1.0505412,1.1155374
85.22,1.5844415,1.0693208,1.1660901
85.24,1.6790324,1.1939318,1.0264428
85.26,1.660577,1.1088039,1.0351394
85.28,1.6412983,1.2129395,1.3540806
85.3,1.5734613,1.12253,1.1477678
85.32,1.6366602,1.1681153,1.1810865
85.34,1.6169112,1.1243409,1.0397525
85.36,1.6080171,1.1237539,1.1621579
85.38,1.5297322,1.0811849,1.14807
85.4,1.6141762,1.1421483,1.0735729
85.42,1.6653281,1.2263072,1.1839093
85.44,1.6335688,1.1261978,1.2432541
85.46,1.6054769,1.1648626,1.2251164
85.48,1.714016,1.1611512,1.1467476
85.5,1.6229211,1.1810591,1.3627605
85.52,1.5500606,1.1094235,1.1413293
85.54,1.7406363,1.2366884,1.2676519
85.56,1.6819738,1.1837564,1.273595
85.58,1.7057599,1.2348417,1.3443134
85.6,1.5996354,1.1450813,1.3098651
85.62,1.6660025,1.2283232,1.3920165
85.64,1.6339583,1.1152567,1.291911
85.66,1.6368434,1.1952207,1.2037278
85.68,1.6005714,1.1132087,1.126904
85.7,1.6342793,1.2001561,1.3651186
85.72,1.5890195,1.16682,1.2471184
85.74,1.5990735,1.1905882,1.1811086
85.76,1.6344855,1.1662779,1.2113383
85.78,1.6445575,1.2379993,1.2261986
85.8,1.6233594,1.1136285,1.179081
85.82,1.6147327,1.1251233,1.2664545
85.84,1.5976443,1.1208142,1.1759075
85.86,1.6358365,1.0994912,1.3672383
85.88,1.7054964,1.2293078,1.4655421
85.9,1.5695536,1.10982,1.350792
85.92,1.5962845,1.1122204,1.2976228
85.94,1.5712705,1.0809051,1.3097062
85.96,1.6178834,1.109374,1.4585804
85.98,1.6297592,1.1878139,1.1917483
86.0,1.6976624,1.237555,1.3168098
86.02,1.6499901,1.1789622,1.3829374
86.04,1.6774037,1.2029248,1.3167636
86.06,1.6991615,1.1916269,1.2544241
86.08,1.6298053,1.1042072,1.4227499
86.1,1.6431451,1.1892018,1.1943643
86.12,1.6428943,1.2067356,1.5191633
86.14,1.5297567,1.1094731,1.5353589
86.16,1.5643921,1.169362,1.5190834
86.18,1.456709,1.0453991,1.4596142
86.2,1.533668,1.191696,1.42614
86.22,1.427393,1.075857,1.527047
86.24,1.3872696,1.081134,1.4500915
86.26,1.457814,1.0571415,1.4164227
86.28,1.4104509,1.0737596,1.4397893
86.3,1.4183402,1.0658442,1.0739443
86.32,1.4374573,1.054329,1.2730366
86.34,1.5024902,1.1596348,1.373129
86.36,1.4739325,1.0494938,1.3158877
86.38,1.4400078,1.0833441,1.408012
86.4,1.4544969,1.0920897,1.4515555
86.42,1.531249,1.1535733,1.5739217
86.44,1.390074,1.074553,1.6877768
86.46,1.3933833,1.0237408,1.5639974
86.48,1.5567619,1.1519037,1.4171937
86.5,1.4516622,1.0629253,1.0811212
86.52,1.4679247,1.059246,1.1266193
86.54,1.4285992,1.1204708,1.3804651
86.56,1.4038515,1.1621926,1.7469182
86.58,1.4497005,1.1092006,1.5317521
86.6,1.4499587,1.1131098,1.4200966
86.62,1.5415097,1.17103,1.3158548
86.64,1.495546,1.2203064,1.4374449
86.66,1.5050054,1.2491859,1.5235286
86.68,1.5330087,1.275043,1.4442923
86.7,1.5576035,1.2652158,1.563953
86.72,1.437874,1.1084567,1.4487456
86.74,1.4462092,1.1137272,1.4919485
86.76,1.5855991,1.2458582,1.6672277
86.78,1.5334482,1.2117829,1.41472
86.8,1.5296097,1.0982403,1.3834013
86.82,1.4184194,1.0902,1.447686
86.84,1.4437734,1.1268568,1.3965807
86.86,1.5025901,1.1292939,1.3234558
86.88,1.4290185,1.0400466,1.4442683
86.9,1.5399057,1.2322564,1.6028125
86.92,1.3279417,0.9234352,1.6876535
86.94,1.390074,1.0577656,1.7270479
86.96,1.4056374,1.1003162,1.6348017
86.98,1.3575575,1.0459776,1.9464062
87.0,1.3560119,1.0135113,1.7088602
87.02,1.3803968,1.0878774,1.8331068
87.04,1.3250059,0.9615041,1.5691278
87.06,1.3479524,0.95723414,1.5249449
87.08,1.3683271,0.9996635,1.5021468
87.1,1.4021701,0.9872097,1.6553762
87.12,1.3934371,1.0519795,1.6183425
87.14,1.3649021,1.003753,1.5894122
87.16,1.3580813,0.982044,1.6662862
87.18,1.4342756,0.96458733,1.305071
87.2,1.4549859,1.0387241,1.6466699
87.22,1.4251353,1.0468183,1.6520052
87.24,1.4834793,0.9984801,1.6731454
87.26,1.4944439,0.97080934,1.6840898
87.28,1.5145786,0.960102,1.4281143
87.3,1.4823935,1.0028212,1.3672128
87.32,1.5124013,1.0090255,1.6116105
87.34,1.5160613,1.0073074,1.6281486
87.36,1.4908565,0.9931793,1.6561146
87.38,1.4730686,0.9966887,1.4176403
87.4,1.5203035,1.047396,1.5593618
87.42,1.4844632,0.9763443,1.4125798
87.44,1.520722,1.070965,1.6855769
87.46,1.5499641,1.0703231,1.6379331
87.48,1.4942183,1.0514044,1.7671833
87.5,1.4902537,1.0764703,1.7295159
87.52,1.493015,0.98089546,1.5927634
87.54,1.5055276,1.0214554,1.5728086
87.56,1.5447128,1.0463191,1.5111697
87.58,1.5823367,1.0536509,1.4905417
87.6,1.5684558,1.088408,1.4547713
87.62,1.4644003,1.0321124,1.5916853
87.64,1.5653492,1.0692693,1.5970035
87.66,1.5471108,1.0464505,1.4711924
87.68,1.6001971,1.0830395,1.6380601
87.7,1.6207509,1.1277105,1.5624557
87.72,1.5545957,1.0288306,1.6853403
87.74,1.5421654,1.034507,1.5334152
87.76,1.6020681,1.0796835,1.5279381
87.78,1.563123,0.99295783,1.371537
87.8,1.5261295,1.009897,1.470043
87.82,1.577929,1.059246,1.6876073
87.84,1.5528363,1.0874982,1.735466
87.86,1.573509,1.068755,1.679832
87.88,1.635722,1.1317016,1.9447262
87.9,1.5576516,1.045741,1.5431597
87.92,1.5142572,1.0418954,1.6372395
87.94,1.5887604,1.0413939,1.6312873
87.96,1.6905452,1.100466,1.4172182
87.98,1.6249502,1.1218439,1.6404771
88.0,1.5724854,1.0681117,1.7043184
88.02,1.481408,0.9721395,1.3966365
88.04,1.4739071,0.998838,1.4823878
88.06,1.4651929,0.9688533,1.4047573
88.08,1.6214437,1.1181374,1.2602233
88.1,1.5747697,1.0481306,1.4207008
88.12,1.605127,1.1442887,1.5167358
88.14,1.5360589,1.0251362,1.2478689
88.16,1.6592461,1.162642,1.3755704
88.18,1.5439855,1.0400995,1.3318212
88.2,1.5783323,1.0442413,1.5270697
88.22,1.4752276,0.9513569,1.3306034
88.24,1.5337169,0.97848207,1.2647076
88.26,1.4504752,0.9487524,1.227407
88.28,1.5365219,1.0076077,1.4085108
88.3,1.5238707,0.99221,1.1733167
88.32,1.5633147,1.073068,1.2696064
88.34,1.531958,1.0233916,1.3163159
88.36,1.4532863,0.9916556,1.2137337
88.38,1.4912332,1.0138639,1.1800363
88.4,1.5734137,1.0849925,1.2416492
88.42,1.5695775,0.9718001,1.3464785
88.44,1.5863073,1.0179234,1.4123955
88.46,1.4926889,1.0155709,1.4065645
88.48,1.4620972,0.98951846,1.2668926
88.5,1.5622364,1.0012848,1.4115851
88.52,1.5212637,0.9831352,1.4756291
88.54,1.5314202,0.9325602,1.3683665
88.56,1.5391273,1.0430294,1.553407
88.58,1.5898205,1.0751413,1.6318717
88.6,1.5814846,1.058571,1.4560937
88.62,1.4772315,0.973976,1.2532763
88.64,1.5788068,1.1122944,1.5117719
88.66,1.5225185,1.1304376,1.3469226
88.68,1.5688378,1.0643469,1.485747
88.7,1.4804219,1.0373203,1.3566265
88.72,1.5193672,0.9939817,1.4639913
88.74,1.5667121,1.0514306,1.3694495
88.76,1.5088071,0.95522153,1.3051109
88.78,1.5571947,1.0477896,1.4348128
88.8,1.5804423,1.0287238,1.4403372
88.82,1.5396625,0.97952116,1.3288233
88.84,1.5037607,0.97061104,1.2326722
88.86,1.4562206,0.99450713,1.3577508
88.88,1.4733226,0.967888,1.4158963
88.9,1.4594314,1.0031228,1.3959783
88.92,1.4584303,0.95164585,1.246242
88.94,1.5038106,0.9890739,1.388412
88.96,1.4571975,1.0329645,1.3395712
88.98,1.501493,1.0974138,1.3950527
89.0,1.4053977,0.9475055,1.4465296
89.02,1.3682723,0.99021286,1.318928
89.04,1.4279176,0.99569523,1.2641865
89.06,1.4052112,0.9783416,1.2831304
89.08,1.5140098,1.0081532,1.335176
89.1,1.4719497,0.9377932,1.2250597
89.12,1.4703716,1.0066794,1.176674
89.14,1.502565,1.047396,1.2969544
89.16,1.4844381,1.0194077,1.4069281
89.18,1.4484084,0.9964129,1.4297101
89.2,1.4594314,0.9029323,1.2818458
89.22,1.4246095,0.9486365,1.1970543
89.24,1.4207671,0.9789035,1.2020918
89.26,1.362211,0.90046257,1.3139821
89.28,1.3199377,0.88070506,1.2570201
89.3,1.4559891,1.0171129,1.54531
89.32,1.419,1.0216169,1.2622855
89.34,1.4418788,1.0067068,1.2754655
89.36,1.5192933,1.080956,1.216445
89.38,1.428075,0.96475834,1.2801741
89.4,1.3329515,0.95037377,1.2509359
89.42,1.3854871,0.94532675,1.1976553
89.44,1.3270955,0.9731006,1.3266228
89.46,1.3953705,0.97360903,1.3225713
89.48,1.3235073,0.89939326,1.3616531
89.5,1.3486743,0.9384087,1.2993653
89.52,1.3789583,0.9475635,1.2391748
89.54,1.3838105,0.95898455,1.3332915
89.56,1.5129213,1.0565692,1.3860309
89.58,1.4641957,0.9985352,1.44611
89.6,1.4286517,0.9321768,1.4915824
89.62,1.4956211,1.0854738,1.2566822
89.64,1.418129,0.98681974,1.348756
89.66,1.4211621,0.9644163,1.380999
89.68,1.4436955,1.00112,1.3616147
89.7,1.4755828,1.0216708,1.4450786
89.72,1.4425279,0.9381449,1.3279814
89.74,1.4387591,1.0175182,1.2787038
89.76,1.3913394,0.8957789,1.23858
89.78,1.5056024,1.0661794,1.3812814
89.8,1.5877701,1.0956086,1.3469162
89.82,1.5415341,1.0920142,1.2041094
89.84,1.4607905,0.97642875,1.2419285
89.86,1.5583725,1.0184364,1.3923155
89.88,1.4993967,1.0329645,1.4551407
89.9,1.4921368,1.066824,1.3312871
89.92,1.5571226,1.04876,1.3886993
89.94,1.5610135,1.0747066,1.2016084
89.96,1.4815091,0.9931793,1.223445
89.98,1.5570745,1.0070617,1.2970147
90.0,1.3923348,0.86234516,1.2804247
